id_atencion,id_cliente,documento_cliente,fecha_atencion,fecha_proceso,valor_facturado,estado,codigo_cups,canal_ingreso,json_detalle
161,1026,90266451,2025-10-03T19:49:49.532878,2025-10-03,307394.75,cancelada,7720,CALL_CENTER,"{""diagnostico"": ""DX112"", ""medico"": ""Dr. Perez""}"
162,1921,80595308,2025-11-05T19:49:49.532895,2025-11-05,290491.02,Cancelada,4549,WEB,"{""diagnostico"": ""DX116"", ""medico"": ""Dr. Gomez""}"
163,105,82279852,2026-02-27T19:49:49.532911,2026-02-27,173936.14,cancelada,9089,WEB,"{""diagnostico"": ""DX192"", ""medico"": ""Dr. Perez""}"
164,1482,12660891,2026-01-26T19:49:49.532927,2026-01-26,299805.01,ACTIVA,2507,APP,"{""diagnostico"": ""DX24"", ""medico"": ""Dr. Lopez""}"
165,2064,59087758,2026-01-02T19:49:49.532943,2026-01-02,138713.17,CERRADA,5065,CALL_CENTER,"{""diagnostico"": ""DX144"", ""medico"": ""Dr. Perez""}"
166,1803,33119427,2025-12-13T19:49:49.532960,2025-12-13,310795.9,cancelada,2322,APP,"{""diagnostico"": ""DX115"", ""medico"": ""Dr. Lopez""}"
167,1861,19976122,2025-10-12T19:49:49.533036,2025-10-12,163709.94,CERRADA,4787,APP,"{""diagnostico"": ""DX199"", ""medico"": ""Dr. Perez""}"
168,2055,49372960,2026-01-12T19:49:49.533058,2026-01-12,128274.22,PENDIENTE,6988,APP,"{""diagnostico"": ""DX26"", ""medico"": ""Dr. Lopez""}"
169,176,71927699,2025-12-13T19:49:49.533076,2025-12-13,293991.4,ACTIVA,9867,APP,"{""diagnostico"": ""DX160"", ""medico"": ""Dr. Perez""}"
170,1824,97346176,2026-02-02T19:49:49.533092,2026-02-02,136085.86,CERRADA,4259,WEB,"{""diagnostico"": ""DX77"", ""medico"": ""Dr. Perez""}"
171,547,56859992,2025-11-10T19:49:49.533110,2025-11-10,202320.12,Cancelada,2849,CALL_CENTER,"{""diagnostico"": ""DX183"", ""medico"": ""Dr. Gomez""}"
172,1601,84010930,2025-12-23T19:49:49.533127,2025-12-23,342363.08,CERRADA,4799,CALL_CENTER,"{""diagnostico"": ""DX128"", ""medico"": ""Dr. Gomez""}"
173,619,35880085,2025-11-13T19:49:49.533143,2025-11-13,206106.52,Pendiente,3113,CALL_CENTER,{malformado: true}
174,1045,26037478,2025-11-22T19:49:49.533162,2025-11-22,346689.97,Pendiente,2582,WEB,"{""diagnostico"": ""DX128"", ""medico"": ""Dr. Gomez""}"
175,2087,55184187,2026-02-01T19:49:49.533179,2026-02-01,245220.39,Cancelada,5766,APP,"{""diagnostico"": ""DX80"", ""medico"": ""Dr. Perez""}"
176,1267,41637604,2025-12-19T19:49:49.533205,2025-12-19,200411.64,Cancelada,7657,CALL_CENTER,"{""diagnostico"": ""DX49"", ""medico"": ""Dr. Perez""}"
177,1780,67324666,2025-09-07T19:49:49.533230,2025-09-07,316821.3,Pendiente,8396,APP,"{""diagnostico"": ""DX41"", ""medico"": ""Dr. Perez""}"
178,1412,11138422,2025-10-13T19:49:49.533247,2025-10-13,192617.12,Cancelada,6131,WEB,"{""diagnostico"": ""DX29"", ""medico"": ""Dr. Perez""}"
179,1891,32876131,2025-10-20T19:49:49.533282,2025-10-20,283319.07,Pendiente,5195,WEB,"{""diagnostico"": ""DX161"", ""medico"": ""Dr. Perez""}"
180,1682,35590456,2026-02-21T19:49:49.533302,2026-02-21,302588.27,ACTIVA,8281,WEB,"{""diagnostico"": ""DX62"", ""medico"": ""Dr. Lopez""}"
181,921,11380188,2025-10-10T19:49:49.533318,2025-10-10,342759.2,Pendiente,6560,CALL_CENTER,"{""diagnostico"": ""DX79"", ""medico"": ""Dr. Gomez""}"
182,720,57474562,2025-12-17T19:49:49.533335,2025-12-17,191332.41,Pendiente,5157,CALL_CENTER,"{""diagnostico"": ""DX14"", ""medico"": ""Dr. Gomez""}"
183,874,94310270,2025-12-28T19:49:49.533355,2025-12-28,258893.62,Pendiente,7713,APP,"{""diagnostico"": ""DX186"", ""medico"": ""Dr. Lopez""}"
184,112,42023414,2026-01-04T19:49:49.533372,2026-01-04,199294.93,cancelada,4936,CALL_CENTER,"{""diagnostico"": ""DX196"", ""medico"": ""Dr. Gomez""}"
185,1116,56153077,2026-01-09T19:49:49.533388,2026-01-09,250534.44,Pendiente,5652,WEB,"{""diagnostico"": ""DX133"", ""medico"": ""Dr. Lopez""}"
186,1056,37509277,2026-01-28T19:49:49.533404,2026-01-28,327281.97,cancelada,3161,WEB,"{""diagnostico"": ""DX126"", ""medico"": ""Dr. Gomez""}"
187,1053,64259773,2025-10-22T19:49:49.533421,2025-10-22,190981.26,Pendiente,5675,CALL_CENTER,"{""diagnostico"": ""DX137"", ""medico"": ""Dr. Lopez""}"
188,1561,84847531,2025-09-04T19:49:49.533437,2025-09-04,176948.7,Pendiente,3722,APP,"{""diagnostico"": ""DX141"", ""medico"": ""Dr. Lopez""}"
189,471,71781572,2025-10-16T19:49:49.533453,2025-10-16,363646.82,cancelada,9249,APP,"{""diagnostico"": ""DX47"", ""medico"": ""Dr. Lopez""}"
190,1130,66361727,2026-01-17T19:49:49.533470,2026-01-17,-328911.06,Pendiente,4895,CALL_CENTER,"{""diagnostico"": ""DX74"", ""medico"": ""Dr. Gomez""}"
191,683,22076798,2025-10-26T19:49:49.533486,2025-10-26,372767.37,Pendiente,1885,APP,"{""diagnostico"": ""DX71"", ""medico"": ""Dr. Lopez""}"
192,397,52647864,2026-02-27T19:49:49.533503,2026-02-27,125907.7,cancelada,7269,WEB,"{""diagnostico"": ""DX26"", ""medico"": ""Dr. Gomez""}"
193,1589,31555046,2026-01-18T19:49:49.533519,2026-01-18,329033.31,Pendiente,8129,CALL_CENTER,"{""diagnostico"": ""DX194"", ""medico"": ""Dr. Perez""}"
194,597,81603757,2025-11-22T19:49:49.533535,2025-11-22,227826.53,CERRADA,5651,CALL_CENTER,"{""diagnostico"": ""DX104"", ""medico"": ""Dr. Lopez""}"
195,278,42281467,2025-09-02T19:49:49.533551,2025-09-02,184006.14,CERRADA,9733,CALL_CENTER,"{""diagnostico"": ""DX125"", ""medico"": ""Dr. Gomez""}"
196,1288,30814962,2025-11-24T19:49:49.533578,2025-11-24,189717.7,Pendiente,5376,WEB,"{""diagnostico"": ""DX57"", ""medico"": ""Dr. Gomez""}"
197,1299,86858045,2026-02-25T19:49:49.533612,2026-02-25,279637.82,PENDIENTE,9113,APP,"{""diagnostico"": ""DX26"", ""medico"": ""Dr. Perez""}"
198,167,98121120,2025-08-26T19:49:49.533629,2025-08-26,262626.41,cancelada,9146,CALL_CENTER,{malformado: true}
199,229,44231367,2025-11-25T19:49:49.533643,2025-11-25,310452.84,Cancelada,7875,APP,"{""diagnostico"": ""DX26"", ""medico"": ""Dr. Perez""}"
200,1909,26674948,2025-09-06T19:49:49.533659,2025-09-06,198458.65,Pendiente,4022,CALL_CENTER,"{""diagnostico"": ""DX26"", ""medico"": ""Dr. Gomez""}"
201,1643,17742237,2026-02-07T19:49:49.533676,2026-02-07,260360.45,ACTIVA,4215,CALL_CENTER,"{""diagnostico"": ""DX117"", ""medico"": ""Dr. Gomez""}"
202,1712,55122928,2025-09-17T19:49:49.533693,2025-09-17,226971.36,PENDIENTE,7789,APP,"{""diagnostico"": ""DX130"", ""medico"": ""Dr. Gomez""}"
203,2098,11461433,2025-09-17T19:49:49.533709,2025-09-17,321483.1,ACTIVA,7213,CALL_CENTER,"{""diagnostico"": ""DX17"", ""medico"": ""Dr. Gomez""}"
204,1998,87645337,2025-10-03T19:49:49.533726,2025-10-03,382014.2,Pendiente,5006,APP,"{""diagnostico"": ""DX6"", ""medico"": ""Dr. Perez""}"
205,1676,13527110,2025-11-23T19:49:49.533742,2025-11-23,320306.76,Cancelada,1600,APP,"{""diagnostico"": ""DX176"", ""medico"": ""Dr. Lopez""}"
206,725,17389434,2025-10-15T19:49:49.533758,2025-10-15,274175.68,cancelada,1078,APP,"{""diagnostico"": ""DX183"", ""medico"": ""Dr. Perez""}"
207,898,10987938,2025-09-30T19:49:49.533781,2025-09-30,267788.44,Cancelada,3178,APP,"{""diagnostico"": ""DX34"", ""medico"": ""Dr. Perez""}"
208,704,89607155,2025-10-06T19:49:49.533806,2025-10-06,286062.27,Cancelada,6579,WEB,"{""diagnostico"": ""DX67"", ""medico"": ""Dr. Gomez""}"
209,133,27584256,2025-12-25T19:49:49.533824,2025-12-25,324050.45,ACTIVA,4675,CALL_CENTER,"{""diagnostico"": ""DX197"", ""medico"": ""Dr. Perez""}"
210,1599,79263692,2026-02-01T19:49:49.533840,2026-02-01,163361.41,PENDIENTE,6249,WEB,"{""diagnostico"": ""DX12"", ""medico"": ""Dr. Lopez""}"
211,1317,69539811,2025-09-10T19:49:49.533857,2025-09-10,125725.45,cancelada,1028,APP,"{""diagnostico"": ""DX150"", ""medico"": ""Dr. Lopez""}"
212,931,92882910,2025-10-10T19:49:49.533873,2025-10-10,208574.59,CERRADA,3024,WEB,"{""diagnostico"": ""DX60"", ""medico"": ""Dr. Perez""}"
213,299,90989847,2025-12-18T19:49:49.533889,2025-12-18,277931.16,PENDIENTE,2238,CALL_CENTER,"{""diagnostico"": ""DX2"", ""medico"": ""Dr. Gomez""}"
214,834,65576434,2025-09-17T19:49:49.533906,2025-09-17,195303.39,PENDIENTE,8399,WEB,"{""diagnostico"": ""DX31"", ""medico"": ""Dr. Lopez""}"
215,1565,94745814,2025-12-14T19:49:49.533921,2025-12-14,278034.65,PENDIENTE,2428,APP,"{""diagnostico"": ""DX146"", ""medico"": ""Dr. Gomez""}"
216,283,10913605,2025-11-16T19:49:49.533938,2025-11-16,170290.4,PENDIENTE,4071,WEB,"{""diagnostico"": ""DX123"", ""medico"": ""Dr. Perez""}"
217,556,65984203,2025-11-22T19:49:49.533954,2025-11-22,271410.84,PENDIENTE,5326,CALL_CENTER,"{""diagnostico"": ""DX123"", ""medico"": ""Dr. Gomez""}"
218,1740,43931656,2026-01-15T19:49:49.533971,2026-01-15,197906.58,ACTIVA,2108,APP,"{""diagnostico"": ""DX158"", ""medico"": ""Dr. Perez""}"
219,267,82881828,2025-12-23T19:49:49.533987,2025-12-23,464953.48,ACTIVA,7363,WEB,"{""diagnostico"": ""DX94"", ""medico"": ""Dr. Perez""}"
220,31,43408376,2026-02-19T19:49:49.534003,2026-02-19,356583.1,CERRADA,5071,CALL_CENTER,"{""diagnostico"": ""DX87"", ""medico"": ""Dr. Lopez""}"
221,617,67042308,2026-02-03T19:49:49.534020,2026-02-03,267880.83,cancelada,3739,APP,"{""diagnostico"": ""DX21"", ""medico"": ""Dr. Perez""}"
222,941,34247612,2025-12-07T19:49:49.534036,2025-12-07,296576.81,CERRADA,5133,WEB,"{""diagnostico"": ""DX93"", ""medico"": ""Dr. Gomez""}"
223,660,56999208,2026-02-05T19:49:49.534051,2026-02-05,393340.3,PENDIENTE,9184,CALL_CENTER,"{""diagnostico"": ""DX198"", ""medico"": ""Dr. Gomez""}"
224,1347,79538564,2026-03-01T19:49:49.534068,2026-03-01,251740.97,PENDIENTE,1012,WEB,"{""diagnostico"": ""DX51"", ""medico"": ""Dr. Gomez""}"
225,921,17872277,2026-01-04T19:49:49.534084,2026-01-04,251989.25,Cancelada,5792,APP,"{""diagnostico"": ""DX5"", ""medico"": ""Dr. Gomez""}"
226,950,53797300,2025-10-22T19:49:49.534101,2025-10-22,300077.95,Pendiente,2438,WEB,"{""diagnostico"": ""DX124"", ""medico"": ""Dr. Perez""}"
227,69,65902419,2025-11-18T19:49:49.534122,2025-11-18,200133.36,PENDIENTE,9699,WEB,"{""diagnostico"": ""DX178"", ""medico"": ""Dr. Perez""}"
228,2064,77197644,2025-11-06T19:49:49.534139,2025-11-06,284391.75,Pendiente,9044,WEB,"{""diagnostico"": ""DX76"", ""medico"": ""Dr. Lopez""}"
229,551,44968551,2025-12-03T19:49:49.534155,2025-12-03,302621.5,cancelada,7614,CALL_CENTER,"{""diagnostico"": ""DX137"", ""medico"": ""Dr. Gomez""}"
230,1613,74168739,2025-08-26T19:49:49.534172,2025-08-26,216679.7,Cancelada,8492,CALL_CENTER,"{""diagnostico"": ""DX15"", ""medico"": ""Dr. Gomez""}"
231,214,59967619,2025-09-14T19:49:49.534188,2025-09-14,313858.26,cancelada,4161,APP,"{""diagnostico"": ""DX146"", ""medico"": ""Dr. Gomez""}"
232,453,69206882,2026-01-01T19:49:49.534204,2026-01-01,305597.52,ACTIVA,7617,APP,"{""diagnostico"": ""DX55"", ""medico"": ""Dr. Gomez""}"
233,1565,19127064,2025-10-02T19:49:49.534220,2025-10-02,272912.24,Pendiente,8956,WEB,"{""diagnostico"": ""DX33"", ""medico"": ""Dr. Lopez""}"
234,401,86180458,2026-02-07T19:49:49.534236,2026-02-07,349507.47,Pendiente,3233,APP,"{""diagnostico"": ""DX57"", ""medico"": ""Dr. Lopez""}"
235,605,23539916,2026-02-10T19:49:49.534252,2026-02-10,370263.88,CERRADA,3513,WEB,"{""diagnostico"": ""DX184"", ""medico"": ""Dr. Gomez""}"
236,1774,99334688,2026-01-28T19:49:49.534268,2026-01-28,284190.28,PENDIENTE,2951,WEB,"{""diagnostico"": ""DX18"", ""medico"": ""Dr. Lopez""}"
237,1974,66139459,2026-02-13T19:49:49.534284,2026-02-13,307141.34,PENDIENTE,5439,APP,"{""diagnostico"": ""DX153"", ""medico"": ""Dr. Gomez""}"
238,1877,64156505,2026-02-19T19:49:49.534300,2026-02-19,465239.93,Cancelada,9636,WEB,"{""diagnostico"": ""DX91"", ""medico"": ""Dr. Lopez""}"
239,1789,97885223,2025-10-26T19:49:49.534316,2025-10-26,309808.92,Cancelada,3850,CALL_CENTER,"{""diagnostico"": ""DX16"", ""medico"": ""Dr. Gomez""}"
240,2069,20086627,2025-09-05T19:49:49.534332,2025-09-05,158656.96,Cancelada,8151,WEB,{malformado: true}
241,1809,62657816,2026-01-29T19:49:49.534357,2026-01-29,-226352.79,Pendiente,2672,WEB,"{""diagnostico"": ""DX148"", ""medico"": ""Dr. Perez""}"
242,437,64472962,2025-12-31T19:49:49.534385,2025-12-31,106369.54,CERRADA,7085,APP,"{""diagnostico"": ""DX166"", ""medico"": ""Dr. Lopez""}"
243,103,47764121,2026-01-06T19:49:49.534402,2026-01-06,125001.07,PENDIENTE,4253,CALL_CENTER,"{""diagnostico"": ""DX175"", ""medico"": ""Dr. Perez""}"
244,767,38884951,2025-10-31T19:49:49.534418,2025-10-31,277005.11,CERRADA,8482,WEB,"{""diagnostico"": ""DX31"", ""medico"": ""Dr. Perez""}"
245,991,93487487,2026-02-01T19:49:49.534434,2026-02-01,235752.51,Pendiente,4513,APP,"{""diagnostico"": ""DX164"", ""medico"": ""Dr. Lopez""}"
246,496,99233086,2026-02-06T19:49:49.534450,2026-02-06,233453.15,CERRADA,3072,WEB,"{""diagnostico"": ""DX109"", ""medico"": ""Dr. Gomez""}"
247,338,39202247,2025-11-12T19:49:49.534465,2025-11-12,333115.78,PENDIENTE,6993,APP,"{""diagnostico"": ""DX64"", ""medico"": ""Dr. Perez""}"
248,926,26829282,2026-01-08T19:49:49.534482,2026-01-08,155443.9,Pendiente,4870,APP,"{""diagnostico"": ""DX92"", ""medico"": ""Dr. Gomez""}"
249,433,24709150,2025-11-22T19:49:49.534497,2025-11-22,198174.23,cancelada,1938,WEB,"{""diagnostico"": ""DX15"", ""medico"": ""Dr. Perez""}"
250,1637,46128369,2025-09-18T19:49:49.534513,2025-09-18,280641.62,PENDIENTE,4690,WEB,"{""diagnostico"": ""DX29"", ""medico"": ""Dr. Gomez""}"
251,1946,34543290,2025-11-14T19:49:49.534530,2025-11-14,311703.08,Pendiente,5938,CALL_CENTER,"{""diagnostico"": ""DX23"", ""medico"": ""Dr. Gomez""}"
252,1528,14007324,2025-10-30T19:49:49.534546,2025-10-30,237251.63,Cancelada,4345,CALL_CENTER,"{""diagnostico"": ""DX136"", ""medico"": ""Dr. Perez""}"
253,562,84180286,2025-10-11T19:49:49.534562,2025-10-11,460421.03,cancelada,8095,APP,"{""diagnostico"": ""DX139"", ""medico"": ""Dr. Perez""}"
254,1436,76027288,2025-12-17T19:49:49.534578,2025-12-17,228762.71,PENDIENTE,9212,CALL_CENTER,"{""diagnostico"": ""DX39"", ""medico"": ""Dr. Gomez""}"
255,1039,57989910,2026-01-13T19:49:49.534595,2026-01-13,-225157.96,cancelada,2164,WEB,"{""diagnostico"": ""DX50"", ""medico"": ""Dr. Lopez""}"
256,1093,63962695,2026-02-26T19:49:49.534613,2026-02-26,274184.67,cancelada,9712,CALL_CENTER,"{""diagnostico"": ""DX78"", ""medico"": ""Dr. Gomez""}"
257,371,24130270,2025-09-20T19:49:49.534635,2025-09-20,263224.18,ACTIVA,2541,WEB,"{""diagnostico"": ""DX81"", ""medico"": ""Dr. Gomez""}"
258,396,53767020,2025-11-22T19:49:49.534677,2025-11-22,203008.16,Cancelada,2857,WEB,"{""diagnostico"": ""DX12"", ""medico"": ""Dr. Gomez""}"
259,770,80404317,2025-10-10T19:49:49.534696,2025-10-10,129393.51,Cancelada,6275,APP,"{""diagnostico"": ""DX135"", ""medico"": ""Dr. Gomez""}"
260,654,77413407,2025-09-11T19:49:49.534712,2025-09-11,288899.5,cancelada,6463,APP,"{""diagnostico"": ""DX158"", ""medico"": ""Dr. Gomez""}"
261,229,19380814,2025-11-02T19:49:49.534729,2025-11-02,358550.66,CERRADA,4285,APP,"{""diagnostico"": ""DX47"", ""medico"": ""Dr. Lopez""}"
262,758,71753617,2026-02-06T19:49:49.534746,2026-02-06,304825.77,Cancelada,1555,CALL_CENTER,"{""diagnostico"": ""DX65"", ""medico"": ""Dr. Gomez""}"
263,844,91635284,2026-01-04T19:49:49.534762,2026-01-04,260894.23,Cancelada,8637,WEB,"{""diagnostico"": ""DX199"", ""medico"": ""Dr. Perez""}"
264,746,54481116,2025-09-20T19:49:49.534779,2025-09-20,294692.35,PENDIENTE,4867,WEB,"{""diagnostico"": ""DX116"", ""medico"": ""Dr. Lopez""}"
265,618,57612896,2025-11-04T19:49:49.534796,2025-11-04,227126.11,Cancelada,6424,CALL_CENTER,"{""diagnostico"": ""DX100"", ""medico"": ""Dr. Perez""}"
266,1378,23924414,2026-01-31T19:49:49.534812,2026-01-31,162994.04,CERRADA,5782,CALL_CENTER,"{""diagnostico"": ""DX72"", ""medico"": ""Dr. Perez""}"
267,1306,22377179,2025-08-29T19:49:49.534845,2025-08-29,195475.8,Pendiente,7054,CALL_CENTER,"{""diagnostico"": ""DX168"", ""medico"": ""Dr. Lopez""}"
268,1895,43953257,2026-01-08T19:49:49.534868,2026-01-08,360540.56,Cancelada,3001,APP,{malformado: true}
269,1388,14993899,2025-11-10T19:49:49.534897,2025-11-10,-83791.69,PENDIENTE,7035,CALL_CENTER,"{""diagnostico"": ""DX197"", ""medico"": ""Dr. Gomez""}"
270,1619,66828775,2025-10-29T19:49:49.534926,2025-10-29,-407933.07,CERRADA,1834,APP,"{""diagnostico"": ""DX139"", ""medico"": ""Dr. Perez""}"
271,919,11247752,2025-08-25T19:49:49.534950,2025-08-25,189944.37,cancelada,1209,WEB,"{""diagnostico"": ""DX147"", ""medico"": ""Dr. Perez""}"
272,1065,79452009,2026-01-13T19:49:49.534969,2026-01-13,188747.54,Pendiente,1792,APP,"{""diagnostico"": ""DX173"", ""medico"": ""Dr. Perez""}"
273,1908,35403726,2025-12-14T19:49:49.534985,2025-12-14,243250.93,CERRADA,6193,APP,"{""diagnostico"": ""DX119"", ""medico"": ""Dr. Lopez""}"
274,1215,58750875,2025-12-24T19:49:49.535002,2025-12-24,172818.92,cancelada,1212,APP,"{""diagnostico"": ""DX147"", ""medico"": ""Dr. Perez""}"
275,1659,11558274,2025-09-22T19:49:49.535019,2025-09-22,243484.21,PENDIENTE,6988,WEB,"{""diagnostico"": ""DX22"", ""medico"": ""Dr. Lopez""}"
276,105,94196043,2025-09-07T19:49:49.535036,2025-09-07,342352.78,Pendiente,4845,APP,{malformado: true}
277,1960,75516892,2025-10-30T19:49:49.535050,2025-10-30,302853.62,cancelada,1224,CALL_CENTER,"{""diagnostico"": ""DX2"", ""medico"": ""Dr. Gomez""}"
278,1738,99405883,2025-08-31T19:49:49.535068,2025-08-31,231493.49,PENDIENTE,2888,WEB,"{""diagnostico"": ""DX101"", ""medico"": ""Dr. Gomez""}"
279,623,48161887,2026-02-24T19:49:49.535084,2026-02-24,294003.45,Cancelada,7400,CALL_CENTER,"{""diagnostico"": ""DX147"", ""medico"": ""Dr. Lopez""}"
280,510,47565200,2026-01-21T19:49:49.535101,2026-01-21,208932.73,PENDIENTE,8777,APP,"{""diagnostico"": ""DX32"", ""medico"": ""Dr. Perez""}"
281,137,99153462,2025-11-02T19:49:49.535118,2025-11-02,153072.2,ACTIVA,3989,CALL_CENTER,"{""diagnostico"": ""DX190"", ""medico"": ""Dr. Lopez""}"
282,152,17188106,2026-01-15T19:49:49.535135,2026-01-15,343229.62,PENDIENTE,6127,APP,"{""diagnostico"": ""DX22"", ""medico"": ""Dr. Gomez""}"
283,807,26806308,2025-09-20T19:49:49.535151,2025-09-20,200142.83,ACTIVA,2242,CALL_CENTER,"{""diagnostico"": ""DX54"", ""medico"": ""Dr. Gomez""}"
284,348,41530062,2026-01-21T19:49:49.535167,2026-01-21,367784.5,PENDIENTE,2918,APP,"{""diagnostico"": ""DX34"", ""medico"": ""Dr. Lopez""}"
285,1902,39908080,2026-01-09T19:49:49.535182,2026-01-09,-167583.52,cancelada,5060,APP,"{""diagnostico"": ""DX33"", ""medico"": ""Dr. Lopez""}"
286,1229,96986866,2025-10-04T19:49:49.535199,2025-10-04,352567.4,ACTIVA,1064,APP,"{""diagnostico"": ""DX186"", ""medico"": ""Dr. Gomez""}"
287,1300,22525800,2026-01-04T19:49:49.535215,2026-01-04,106415.36,Cancelada,3242,APP,{malformado: true}
288,907,90470704,2026-02-18T19:49:49.535229,2026-02-18,66481.4,cancelada,2469,APP,"{""diagnostico"": ""DX138"", ""medico"": ""Dr. Lopez""}"
289,630,61481959,2025-09-19T19:49:49.535246,2025-09-19,103249.85,CERRADA,7528,WEB,"{""diagnostico"": ""DX56"", ""medico"": ""Dr. Gomez""}"
290,56,31603101,2025-11-04T19:49:49.535262,2025-11-04,254973.63,Pendiente,1779,CALL_CENTER,"{""diagnostico"": ""DX132"", ""medico"": ""Dr. Gomez""}"
291,1439,43850844,2025-11-20T19:49:49.535278,2025-11-20,221978.69,Cancelada,4641,CALL_CENTER,"{""diagnostico"": ""DX80"", ""medico"": ""Dr. Perez""}"
292,1117,53441158,2025-11-19T19:49:49.535294,2025-11-19,360502.31,Cancelada,6114,WEB,"{""diagnostico"": ""DX140"", ""medico"": ""Dr. Perez""}"
293,567,42285676,2025-11-16T19:49:49.535312,2025-11-16,-75732.48,cancelada,6494,CALL_CENTER,"{""diagnostico"": ""DX98"", ""medico"": ""Dr. Lopez""}"
294,345,54439681,2025-10-01T19:49:49.535329,2025-10-01,73353.89,PENDIENTE,7284,APP,"{""diagnostico"": ""DX172"", ""medico"": ""Dr. Perez""}"
295,1117,86033299,2025-11-08T19:49:49.535345,2025-11-08,85643.27,ACTIVA,2736,APP,{malformado: true}
296,1047,45079500,2025-11-10T19:49:49.535360,2025-11-10,344261.66,Pendiente,2014,APP,"{""diagnostico"": ""DX14"", ""medico"": ""Dr. Gomez""}"
297,1055,21472170,2025-10-31T19:49:49.535376,2025-10-31,270923.8,CERRADA,6976,CALL_CENTER,"{""diagnostico"": ""DX156"", ""medico"": ""Dr. Lopez""}"
298,1395,70676934,2025-11-23T19:49:49.535393,2025-11-23,331134.69,Pendiente,9613,WEB,"{""diagnostico"": ""DX47"", ""medico"": ""Dr. Gomez""}"
299,1504,41849424,2025-12-25T19:49:49.535410,2025-12-25,226115.31,ACTIVA,2075,WEB,"{""diagnostico"": ""DX136"", ""medico"": ""Dr. Lopez""}"
300,1313,33411915,2025-12-11T19:49:49.535427,2025-12-11,358703.98,Pendiente,9047,CALL_CENTER,"{""diagnostico"": ""DX42"", ""medico"": ""Dr. Lopez""}"
301,1406,22344700,2025-09-28T19:49:49.535443,2025-09-28,190221.61,Pendiente,5976,WEB,"{""diagnostico"": ""DX106"", ""medico"": ""Dr. Lopez""}"
302,1600,27548495,2025-10-30T19:49:49.535465,2025-10-30,78435.49,PENDIENTE,3423,WEB,"{""diagnostico"": ""DX114"", ""medico"": ""Dr. Gomez""}"
303,166,99239454,2026-01-23T19:49:49.535481,2026-01-23,313841.73,PENDIENTE,4883,APP,"{""diagnostico"": ""DX90"", ""medico"": ""Dr. Lopez""}"
304,503,60065992,2025-10-08T19:49:49.535497,2025-10-08,251751.24,PENDIENTE,5009,WEB,"{""diagnostico"": ""DX79"", ""medico"": ""Dr. Lopez""}"
305,396,94269689,2025-11-26T19:49:49.535512,2025-11-26,262865.46,Pendiente,9427,CALL_CENTER,"{""diagnostico"": ""DX6"", ""medico"": ""Dr. Lopez""}"
306,116,49320824,2025-09-20T19:49:49.535529,2025-09-20,270404.05,CERRADA,2341,APP,"{""diagnostico"": ""DX182"", ""medico"": ""Dr. Gomez""}"
307,210,21592789,2025-10-09T19:49:49.535545,2025-10-09,-180482.65,CERRADA,7558,APP,"{""diagnostico"": ""DX90"", ""medico"": ""Dr. Gomez""}"
308,2027,75250123,2025-10-15T19:49:49.535562,2025-10-15,330058.71,ACTIVA,9795,WEB,"{""diagnostico"": ""DX184"", ""medico"": ""Dr. Gomez""}"
309,582,97793077,2025-10-05T19:49:49.535578,2025-10-05,160576.94,cancelada,8213,WEB,"{""diagnostico"": ""DX187"", ""medico"": ""Dr. Lopez""}"
310,1814,12427667,2026-02-22T19:49:49.535595,2026-02-22,262233.21,CERRADA,3738,WEB,"{""diagnostico"": ""DX123"", ""medico"": ""Dr. Gomez""}"
311,1358,97780405,2026-01-22T19:49:49.535611,2026-01-22,150379.86,PENDIENTE,2963,CALL_CENTER,"{""diagnostico"": ""DX123"", ""medico"": ""Dr. Lopez""}"
312,1058,16900725,2025-10-31T19:49:49.535628,2025-10-31,426651.66,ACTIVA,7461,CALL_CENTER,"{""diagnostico"": ""DX113"", ""medico"": ""Dr. Lopez""}"
313,2071,60015226,2026-01-15T19:49:49.535645,2026-01-15,192424.58,CERRADA,9101,CALL_CENTER,"{""diagnostico"": ""DX189"", ""medico"": ""Dr. Gomez""}"
314,1442,25487103,2025-11-09T19:49:49.535662,2025-11-09,-263239.32,cancelada,5607,CALL_CENTER,"{""diagnostico"": ""DX44"", ""medico"": ""Dr. Perez""}"
315,2093,80228195,2025-11-14T19:49:49.535678,2025-11-14,131931.34,Pendiente,2726,CALL_CENTER,"{""diagnostico"": ""DX177"", ""medico"": ""Dr. Perez""}"
316,2007,59750282,2025-09-23T19:49:49.535695,2025-09-23,179045.25,Cancelada,8013,APP,"{""diagnostico"": ""DX138"", ""medico"": ""Dr. Lopez""}"
317,838,47921639,2025-10-30T19:49:49.535742,2025-10-30,434755.75,cancelada,5647,WEB,{malformado: true}
318,1811,78888756,2025-12-25T19:49:49.535759,2025-12-25,307986.24,CERRADA,7642,WEB,"{""diagnostico"": ""DX82"", ""medico"": ""Dr. Gomez""}"
